[query_results] id:358 修复成功 | 2.701863048018078e+18 → 2701863048018078208
[goods_detail] id:740 修复成功 | 6.953235408104527e+18 → 6953235408104526848
[goods_detail] id:783 修复成功 | 6.926710772501872e+18 → 6926710772501871616
[goods_detail] id:786 修复成功 | 6.926710772501872e+18 → 6926710772501871616
[goods_detail] id:784 修复成功 | 6.926710772501872e+18 → 6926710772501871616
[goods_detail] id:785 修复成功 | 6.926710772501872e+18 → 6926710772501871616
[goods_detail] id:805 修复成功 | 6.925889596570632e+18 → 6925889596570632192
[goods_detail] id:802 修复成功 | 6.925889596570632e+18 → 6925889596570632192
[goods_detail] id:803 修复成功 | 6.925889596570632e+18 → 6925889596570632192
[goods_detail] id:804 修复成功 | 6.925889596570632e+18 → 6925889596570632192
[goods_detail] id:728 修复成功 | 6.926331914377723e+18 → 6926331914377722880
[goods_detail] id:731 修复成功 | 6.926331914377723e+18 → 6926331914377722880
[goods_detail] id:729 修复成功 | 6.926331914377723e+18 → 6926331914377722880
[goods_detail] id:730 修复成功 | 6.926331914377723e+18 → 6926331914377722880
[goods_detail] id:690 修复成功 | 6.926355330023652e+18 → 6926355330023652352
[goods_detail] id:687 修复成功 | 6.926355330023652e+18 → 6926355330023652352
[goods_detail] id:688 修复成功 | 6.926355330023652e+18 → 6926355330023652352
[goods_detail] id:689 修复成功 | 6.926355330023652e+18 → 6926355330023652352
[goods_detail] id:818 修复成功 | 6.953237169615411e+18 → 6953237169615411200
[goods_detail] id:815 修复成功 | 6.953237169615411e+18 → 6953237169615411200
[goods_detail] id:816 修复成功 | 6.953237169615411e+18 → 6953237169615411200
[goods_detail] id:817 修复成功 | 6.953237169615411e+18 → 6953237169615411200
[goods_detail] id:893 修复成功 | 6.953266978977748e+18 → 6953266978977747968
[goods_detail] id:810 修复成功 | 6.926576579782475e+18 → 6926576579782474752
[goods_detail] id:890 修复成功 | 6.92673656822232e+18 → 6926736568222319616
[goods_detail] id:908 修复成功 | 6.926734127089877e+18 → 6926734127089876992
[goods_detail] id:984 修复成功 | 6.926484093365944e+18 → 6926484093365944320
[goods_detail] id:737 修复成功 | 6.92634173842001e+18 → 6926341738420009984
[goods_detail] id:959 修复成功 | 5.052004778004562e+18 → 5052004778004561920
[goods_detail] id:865 修复成功 | 6.926616455967505e+18 → 6926616455967505408
[goods_detail] id:867 修复成功 | 6.926616455967505e+18 → 6926616455967505408
[goods_detail] id:866 修复成功 | 6.926616455967505e+18 → 6926616455967505408
[goods_detail] id:1002 修复成功 | 6.951662399824532e+18 → 6951662399824532480
[goods_detail] id:1003 修复成功 | 6.926109319116914e+18 → 6926109319116913664
[goods_detail] id:868 修复成功 | 6.953266966010271e+18 → 6953266966010270720
[goods_detail] id:811 修复成功 | 6.926640024472354e+18 → 6926640024472353792
[goods_detail] id:814 修复成功 | 6.926640024472354e+18 → 6926640024472353792
[goods_detail] id:812 修复成功 | 6.926640024472354e+18 → 6926640024472353792
[goods_detail] id:813 修复成功 | 6.926640024472354e+18 → 6926640024472353792
[goods_detail] id:782 修复成功 | 6.926777755248919e+18 → 6926777755248918528
[goods_detail] id:779 修复成功 | 6.926777755248919e+18 → 6926777755248918528
[goods_detail] id:780 修复成功 | 6.926777755248919e+18 → 6926777755248918528
[goods_detail] id:781 修复成功 | 6.926777755248919e+18 → 6926777755248918528
[goods_detail] id:943 修复成功 | 3.7367076941955133e+18 → 3736707694195513344
[goods_detail] id:746 修复成功 | 6.926605141148663e+18 → 6926605141148662784
[goods_detail] id:749 修复成功 | 6.926605141148663e+18 → 6926605141148662784
[goods_detail] id:747 修复成功 | 6.926605141148663e+18 → 6926605141148662784
[goods_detail] id:748 修复成功 | 6.926605141148663e+18 → 6926605141148662784
[goods_detail] id:798 修复成功 | 6.953289314855754e+18 → 6953289314855753728
[goods_detail] id:801 修复成功 | 6.953289314855754e+18 → 6953289314855753728
[goods_detail] id:799 修复成功 | 6.953289314855754e+18 → 6953289314855753728
[goods_detail] id:800 修复成功 | 6.953289314855754e+18 → 6953289314855753728
[goods_detail] id:758 修复成功 | 6.926773082324632e+18 → 6926773082324631552
[goods_detail] id:761 修复成功 | 6.926773082324632e+18 → 6926773082324631552
[goods_detail] id:759 修复成功 | 6.926773082324632e+18 → 6926773082324631552
[goods_detail] id:760 修复成功 | 6.926773082324632e+18 → 6926773082324631552
[goods_detail] id:988 修复成功 | 6.950062013752351e+18 → 6950062013752350720
[goods_detail] id:911 修复成功 | 6.952991013113436e+18 → 6952991013113436160
[goods_detail] id:826 修复成功 | 6.953283769209723e+18 → 6953283769209722880
[goods_detail] id:823 修复成功 | 6.953283769209723e+18 → 6953283769209722880
[goods_detail] id:824 修复成功 | 6.953283769209723e+18 → 6953283769209722880
[goods_detail] id:825 修复成功 | 6.953283769209723e+18 → 6953283769209722880
[goods_detail] id:835 修复成功 | 6.926756193971961e+18 → 6926756193971960832
[goods_detail] id:838 修复成功 | 6.926756193971961e+18 → 6926756193971960832
[goods_detail] id:836 修复成功 | 6.926756193971961e+18 → 6926756193971960832
[goods_detail] id:837 修复成功 | 6.926756193971961e+18 → 6926756193971960832
[goods_detail] id:999 修复成功 | 6.926698333004725e+18 → 6926698333004725248
[goods_detail] id:831 修复成功 | 6.926567306667327e+18 → 6926567306667327488
[goods_detail] id:834 修复成功 | 6.926567306667327e+18 → 6926567306667327488
[goods_detail] id:832 修复成功 | 6.926567306667327e+18 → 6926567306667327488
[goods_detail] id:833 修复成功 | 6.926567306667327e+18 → 6926567306667327488
[goods_detail] id:884 修复成功 | 6.953177015128364e+18 → 6953177015128364032
[goods_detail] id:996 修复成功 | 6.948253780778161e+18 → 6948253780778161152
[goods_detail] id:830 修复成功 | 6.926769928439234e+18 → 6926769928439233536
[goods_detail] id:827 修复成功 | 6.926769928439234e+18 → 6926769928439233536
[goods_detail] id:828 修复成功 | 6.926769928439234e+18 → 6926769928439233536
[goods_detail] id:829 修复成功 | 6.926769928439234e+18 → 6926769928439233536
[goods_detail] id:993 修复成功 | 6.920482714679672e+18 → 6920482714679671808
[goods_detail] id:839 修复成功 | 6.926666427828764e+18 → 6926666427828763648
[goods_detail] id:851 修复成功 | 6.926675458644475e+18 → 6926675458644474880
[goods_detail] id:848 修复成功 | 6.926675458644475e+18 → 6926675458644474880
[goods_detail] id:849 修复成功 | 6.926675458644475e+18 → 6926675458644474880
[goods_detail] id:850 修复成功 | 6.926675458644475e+18 → 6926675458644474880
[goods_detail] id:844 修复成功 | 6.953212378479007e+18 → 6953212378479006720
[goods_detail] id:847 修复成功 | 6.953212378479007e+18 → 6953212378479006720
[goods_detail] id:845 修复成功 | 6.953212378479007e+18 → 6953212378479006720
[goods_detail] id:846 修复成功 | 6.953212378479007e+18 → 6953212378479006720
[goods_detail] id:841 修复成功 | 6.953215622885545e+18 → 6953215622885544960
[goods_detail] id:840 修复成功 | 6.953215622885545e+18 → 6953215622885544960
[goods_detail] id:843 修复成功 | 6.953215622885545e+18 → 6953215622885544960
[goods_detail] id:842 修复成功 | 6.953215622885545e+18 → 6953215622885544960
[goods_detail] id:574 修复成功 | 6.95323980891338e+18 → 6953239808913380352
[goods_detail] id:577 修复成功 | 6.95323980891338e+18 → 6953239808913380352
[goods_detail] id:575 修复成功 | 6.95323980891338e+18 → 6953239808913380352
[goods_detail] id:576 修复成功 | 6.95323980891338e+18 → 6953239808913380352
[goods_detail] id:583 修复成功 | 6.926726791212924e+18 → 6926726791212923904
[goods_detail] id:582 修复成功 | 6.926726791212924e+18 → 6926726791212923904
[goods_detail] id:585 修复成功 | 6.926726791212924e+18 → 6926726791212923904
[goods_detail] id:584 修复成功 | 6.926726791212924e+18 → 6926726791212923904
[goods_detail] id:859 修复成功 | 6.953283873259723e+18 → 6953283873259722752
[goods_detail] id:856 修复成功 | 6.953283873259723e+18 → 6953283873259722752
[goods_detail] id:857 修复成功 | 6.953283873259723e+18 → 6953283873259722752
[goods_detail] id:858 修复成功 | 6.953283873259723e+18 → 6953283873259722752
[goods_detail] id:616 修复成功 | 6.926795306358178e+18 → 6926795306358177792
[goods_detail] id:619 修复成功 | 6.926795306358178e+18 → 6926795306358177792
[goods_detail] id:617 修复成功 | 6.926795306358178e+18 → 6926795306358177792
[goods_detail] id:618 修复成功 | 6.926795306358178e+18 → 6926795306358177792
[goods_detail] id:905 修复成功 | 6.926808939415567e+18 → 6926808939415567360
[goods_detail] id:774 修复成功 | 6.926830515521683e+18 → 6926830515521683456
[goods_detail] id:540 修复成功 | 5.118201542414007e+18 → 5118201542414007296
[goods_detail] id:539 修复成功 | 3.303435074304027e+18 → 3303435074304027136
[goods_detail] id:989 修复成功 | 6.922398801542151e+18 → 6922398801542151168
[goods_detail] id:563 修复成功 | 5.117915916196043e+18 → 5117915916196042752
[goods_detail] id:562 修复成功 | 5.117915916196043e+18 → 5117915916196042752
[goods_detail] id:559 修复成功 | 5.117915916196043e+18 → 5117915916196042752
[goods_detail] id:560 修复成功 | 5.117915916196043e+18 → 5117915916196042752
[goods_detail] id:561 修复成功 | 5.117915916196043e+18 → 5117915916196042752
[goods_detail] id:564 修复成功 | 5.117649120083016e+18 → 5117649120083015680
[goods_detail] id:565 修复成功 | 3.3057191650270054e+18 → 3305719165027005440
[goods_detail] id:983 修复成功 | 5.117802447908004e+18 → 5117802447908003840
[goods_detail] id:566 修复成功 | 6.926366707873055e+18 → 6926366707873054720
[goods_detail] id:569 修复成功 | 6.926366707873055e+18 → 6926366707873054720
[goods_detail] id:567 修复成功 | 6.926366707873055e+18 → 6926366707873054720
[goods_detail] id:568 修复成功 | 6.926366707873055e+18 → 6926366707873054720
[goods_detail] id:963 修复成功 | 6.9254458996813e+18 → 6925445899681300480
[goods_detail] id:882 修复成功 | 6.926641980330114e+18 → 6926641980330114048
[goods_detail] id:936 修复成功 | 3.736569907843848e+18 → 3736569907843848192
[goods_detail] id:935 修复成功 | 3.736569907843848e+18 → 3736569907843848192
[goods_detail] id:938 修复成功 | 3.736569907843848e+18 → 3736569907843848192
[goods_detail] id:937 修复成功 | 3.736569907843848e+18 → 3736569907843848192
[goods_detail] id:982 修复成功 | 6.926669090566996e+18 → 6926669090566995968
[goods_detail] id:682 修复成功 | 6.953162207555361e+18 → 6953162207555360768
[goods_detail] id:685 修复成功 | 6.953162207555361e+18 → 6953162207555360768
[goods_detail] id:683 修复成功 | 6.953162207555361e+18 → 6953162207555360768
[goods_detail] id:684 修复成功 | 6.953162207555361e+18 → 6953162207555360768
[goods_detail] id:686 修复成功 | 6.926708685810335e+18 → 6926708685810334720
[goods_detail] id:732 修复成功 | 6.926591032960909e+18 → 6926591032960909312
[goods_detail] id:666 修复成功 | 6.953253005450877e+18 → 6953253005450876928
[goods_detail] id:669 修复成功 | 6.953253005450877e+18 → 6953253005450876928
[goods_detail] id:667 修复成功 | 6.953253005450877e+18 → 6953253005450876928
[goods_detail] id:668 修复成功 | 6.953253005450877e+18 → 6953253005450876928
[goods_detail] id:944 修复成功 | 3.7367085495811057e+18 → 3736708549581105664
[goods_detail] id:947 修复成功 | 3.7367085495811057e+18 → 3736708549581105664
[goods_detail] id:945 修复成功 | 3.7367085495811057e+18 → 3736708549581105664
[goods_detail] id:946 修复成功 | 3.7367085495811057e+18 → 3736708549581105664
[goods_detail] id:742 修复成功 | 6.926758128489102e+18 → 6926758128489102336
[goods_detail] id:745 修复成功 | 6.926758128489102e+18 → 6926758128489102336
[goods_detail] id:743 修复成功 | 6.926758128489102e+18 → 6926758128489102336
[goods_detail] id:744 修复成功 | 6.926758128489102e+18 → 6926758128489102336
[goods_detail] id:949 修复成功 | 3.7366833723045606e+18 → 3736683372304560640
[goods_detail] id:948 修复成功 | 3.7366833723045606e+18 → 3736683372304560640
[goods_detail] id:951 修复成功 | 3.7366833723045606e+18 → 3736683372304560640
[goods_detail] id:950 修复成功 | 3.7366833723045606e+18 → 3736683372304560640
[goods_detail] id:919 修复成功 | 3.736419125629704e+18 → 3736419125629704192
[goods_detail] id:922 修复成功 | 3.736419125629704e+18 → 3736419125629704192
[goods_detail] id:920 修复成功 | 3.736419125629704e+18 → 3736419125629704192
[goods_detail] id:921 修复成功 | 3.736419125629704e+18 → 3736419125629704192
[goods_detail] id:898 修复成功 | 6.926784625862344e+18 → 6926784625862343680
[goods_detail] id:899 修复成功 | 6.926784625862344e+18 → 6926784625862343680
[goods_detail] id:897 修复成功 | 6.926784625862344e+18 → 6926784625862343680
[goods_detail] id:957 修复成功 | 5.08112949788261e+18 → 5081129497882609664
[goods_detail] id:546 修复成功 | 3.3046838070660306e+18 → 3304683807066030592
[goods_detail] id:549 修复成功 | 3.3046838070660306e+18 → 3304683807066030592
[goods_detail] id:547 修复成功 | 3.3046838070660306e+18 → 3304683807066030592
[goods_detail] id:548 修复成功 | 3.3046838070660306e+18 → 3304683807066030592
[goods_detail] id:995 修复成功 | 6.923143634950258e+18 → 6923143634950257664
[goods_detail] id:998 修复成功 | 6.943168875795977e+18 → 6943168875795977216
[goods_detail] id:923 修复成功 | 3.73655125839356e+18 → 3736551258393560064
[goods_detail] id:926 修复成功 | 3.73655125839356e+18 → 3736551258393560064
[goods_detail] id:924 修复成功 | 3.73655125839356e+18 → 3736551258393560064
[goods_detail] id:925 修复成功 | 3.73655125839356e+18 → 3736551258393560064
[goods_detail] id:878 修复成功 | 6.926769253667208e+18 → 6926769253667208192
[goods_detail] id:637 修复成功 | 6.926565005291913e+18 → 6926565005291913216
[goods_detail] id:634 修复成功 | 6.926565005291913e+18 → 6926565005291913216
[goods_detail] id:635 修复成功 | 6.926565005291913e+18 → 6926565005291913216
[goods_detail] id:636 修复成功 | 6.926565005291913e+18 → 6926565005291913216
[goods_detail] id:896 修复成功 | 6.953187593709098e+18 → 6953187593709097984
[goods_detail] id:852 修复成功 | 6.926832705460272e+18 → 6926832705460272128
[goods_detail] id:855 修复成功 | 6.926832705460272e+18 → 6926832705460272128
[goods_detail] id:853 修复成功 | 6.926832705460272e+18 → 6926832705460272128
[goods_detail] id:854 修复成功 | 6.926832705460272e+18 → 6926832705460272128
[goods_detail] id:901 修复成功 | 6.95286943083745e+18 → 6952869430837449728
[goods_detail] id:902 修复成功 | 6.95286943083745e+18 → 6952869430837449728
[goods_detail] id:900 修复成功 | 6.95286943083745e+18 → 6952869430837449728
[goods_detail] id:665 修复成功 | 6.953252977720629e+18 → 6953252977720629248
[goods_detail] id:663 修复成功 | 6.953252977720629e+18 → 6953252977720629248
[goods_detail] id:664 修复成功 | 6.953252977720629e+18 → 6953252977720629248
[goods_detail] id:662 修复成功 | 6.953252977720629e+18 → 6953252977720629248
[goods_detail] id:953 修复成功 | 3.736710417261154e+18 → 3736710417261153792
[goods_detail] id:952 修复成功 | 3.736710417261154e+18 → 3736710417261153792
[goods_detail] id:955 修复成功 | 3.736710417261154e+18 → 3736710417261153792
[goods_detail] id:954 修复成功 | 3.736710417261154e+18 → 3736710417261153792
[goods_detail] id:647 修复成功 | 6.926733620113145e+18 → 6926733620113144832
[goods_detail] id:646 修复成功 | 6.926733620113145e+18 → 6926733620113144832
[goods_detail] id:649 修复成功 | 6.926733620113145e+18 → 6926733620113144832
[goods_detail] id:648 修复成功 | 6.926733620113145e+18 → 6926733620113144832
[goods_detail] id:903 修复成功 | 6.926732615042498e+18 → 6926732615042497536
[goods_detail] id:633 修复成功 | 6.95319140485766e+18 → 6953191404857660416
[goods_detail] id:630 修复成功 | 6.95319140485766e+18 → 6953191404857660416
[goods_detail] id:631 修复成功 | 6.95319140485766e+18 → 6953191404857660416
[goods_detail] id:632 修复成功 | 6.95319140485766e+18 → 6953191404857660416
[goods_detail] id:970 修复成功 | 6.925935322308444e+18 → 6925935322308444160
[goods_detail] id:661 修复成功 | 6.953090795785557e+18 → 6953090795785556992
[goods_detail] id:658 修复成功 | 6.953090795785557e+18 → 6953090795785556992
[goods_detail] id:659 修复成功 | 6.953090795785557e+18 → 6953090795785556992
[goods_detail] id:660 修复成功 | 6.953090795785557e+18 → 6953090795785556992
[goods_detail] id:553 修复成功 | 3.305790984369002e+18 → 3305790984369001984
[goods_detail] id:886 修复成功 | 6.953036327946032e+18 → 6953036327946032128
[goods_detail] id:892 修复成功 | 6.926633181154148e+18 → 6926633181154148352
[goods_detail] id:600 修复成功 | 6.926546193899225e+18 → 6926546193899225088
[goods_detail] id:603 修复成功 | 6.926546193899225e+18 → 6926546193899225088
[goods_detail] id:601 修复成功 | 6.926546193899225e+18 → 6926546193899225088
[goods_detail] id:602 修复成功 | 6.926546193899225e+18 → 6926546193899225088
[goods_detail] id:750 修复成功 | 6.926484834756361e+18 → 6926484834756361216
[goods_detail] id:753 修复成功 | 6.926484834756361e+18 → 6926484834756361216
[goods_detail] id:751 修复成功 | 6.926484834756361e+18 → 6926484834756361216
[goods_detail] id:752 修复成功 | 6.926484834756361e+18 → 6926484834756361216
[goods_detail] id:994 修复成功 | 6.926354283653791e+18 → 6926354283653790720
[goods_detail] id:874 修复成功 | 6.953068395595306e+18 → 6953068395595305984
[goods_detail] id:876 修复成功 | 6.953068395595306e+18 → 6953068395595305984
[goods_detail] id:875 修复成功 | 6.953068395595306e+18 → 6953068395595305984
[goods_detail] id:877 修复成功 | 6.953068395595306e+18 → 6953068395595305984
[goods_detail] id:891 修复成功 | 6.953229949792819e+18 → 6953229949792819200
[goods_detail] id:888 修复成功 | 6.953198039797339e+18 → 6953198039797339136
[goods_detail] id:887 修复成功 | 6.926739883217289e+18 → 6926739883217289216
[goods_detail] id:968 修复成功 | 6.92611345593634e+18 → 6926113455936339968
[goods_detail] id:967 修复成功 | 6.951700803698365e+18 → 6951700803698365440
[goods_detail] id:997 修复成功 | 6.926013227665752e+18 → 6926013227665752064
[goods_detail] id:928 修复成功 | 3.736689711185812e+18 → 3736689711185811968
[goods_detail] id:927 修复成功 | 3.736689711185812e+18 → 3736689711185811968
[goods_detail] id:930 修复成功 | 3.736689711185812e+18 → 3736689711185811968
[goods_detail] id:929 修复成功 | 3.736689711185812e+18 → 3736689711185811968
[goods_detail] id:678 修复成功 | 6.926605986790932e+18 → 6926605986790932480
[goods_detail] id:681 修复成功 | 6.926605986790932e+18 → 6926605986790932480
[goods_detail] id:679 修复成功 | 6.926605986790932e+18 → 6926605986790932480
[goods_detail] id:680 修复成功 | 6.926605986790932e+18 → 6926605986790932480
[goods_detail] id:895 修复成功 | 6.953155247195363e+18 → 6953155247195363328
[goods_detail] id:978 修复成功 | 6.925857335186324e+18 → 6925857335186324480
[goods_detail] id:980 修复成功 | 6.925857335186324e+18 → 6925857335186324480
[goods_detail] id:981 修复成功 | 6.925857335186324e+18 → 6925857335186324480
[goods_detail] id:979 修复成功 | 6.925857335186324e+18 → 6925857335186324480
[goods_detail] id:885 修复成功 | 6.953242848449074e+18 → 6953242848449074176
[goods_detail] id:1000 修复成功 | 3.7320063236166175e+18 → 3732006323616617472
[goods_detail] id:965 修复成功 | 6.945468700216858e+18 → 6945468700216857600
[goods_detail] id:674 修复成功 | 6.953098994545858e+18 → 6953098994545857536
[goods_detail] id:677 修复成功 | 6.953098994545858e+18 → 6953098994545857536
[goods_detail] id:675 修复成功 | 6.953098994545858e+18 → 6953098994545857536
[goods_detail] id:676 修复成功 | 6.953098994545858e+18 → 6953098994545857536
[goods_detail] id:704 修复成功 | 6.953145368844572e+18 → 6953145368844571648
[goods_detail] id:707 修复成功 | 6.953145368844572e+18 → 6953145368844571648
[goods_detail] id:705 修复成功 | 6.953145368844572e+18 → 6953145368844571648
[goods_detail] id:706 修复成功 | 6.953145368844572e+18 → 6953145368844571648
[goods_detail] id:869 修复成功 | 6.95328506931905e+18 → 6953285069319050240
[goods_detail] id:956 修复成功 | 6.941166644676072e+18 → 6941166644676072448
[goods_detail] id:909 修复成功 | 6.926671109520719e+18 → 6926671109520718848
[goods_detail] id:557 修复成功 | 3.303615758713003e+18 → 3303615758713003008
[goods_detail] id:554 修复成功 | 3.303615758713003e+18 → 3303615758713003008
[goods_detail] id:555 修复成功 | 3.303615758713003e+18 → 3303615758713003008
[goods_detail] id:556 修复成功 | 3.303615758713003e+18 → 3303615758713003008
[goods_detail] id:939 修复成功 | 3.736581465526655e+18 → 3736581465526654976
[goods_detail] id:941 修复成功 | 3.736581465526655e+18 → 3736581465526654976
[goods_detail] id:942 修复成功 | 3.736581465526655e+18 → 3736581465526654976
[goods_detail] id:940 修复成功 | 3.736581465526655e+18 → 3736581465526654976
[goods_detail] id:910 修复成功 | 6.953193884336265e+18 → 6953193884336265216
[goods_detail] id:809 修复成功 | 6.953059012808874e+18 → 6953059012808873984
[goods_detail] id:806 修复成功 | 6.953059012808874e+18 → 6953059012808873984
[goods_detail] id:807 修复成功 | 6.953059012808874e+18 → 6953059012808873984
[goods_detail] id:808 修复成功 | 6.953059012808874e+18 → 6953059012808873984
[goods_detail] id:961 修复成功 | 2.701863048018078e+18 → 2701863048018078208
[goods_detail] id:673 修复成功 | 6.926581422294335e+18 → 6926581422294335488
[goods_detail] id:671 修复成功 | 6.926581422294335e+18 → 6926581422294335488
[goods_detail] id:672 修复成功 | 6.926581422294335e+18 → 6926581422294335488
[goods_detail] id:670 修复成功 | 6.926581422294335e+18 → 6926581422294335488
[goods_detail] id:778 修复成功 | 6.926754500977264e+18 → 6926754500977263616
[goods_detail] id:775 修复成功 | 6.926754500977264e+18 → 6926754500977263616
[goods_detail] id:776 修复成功 | 6.926754500977264e+18 → 6926754500977263616
[goods_detail] id:777 修复成功 | 6.926754500977264e+18 → 6926754500977263616
[goods_detail] id:904 修复成功 | 6.953149037218698e+18 → 6953149037218698240
[set_detail] id:357 修复成功 | 6.951969582074763e+18 → 6951969582074763264
[set_detail] id:224 修复成功 | 6.926642719976161e+18 → 6926642719976161280
[set_detail] id:363 修复成功 | 6.952638533479503e+18 → 6952638533479502848
[set_detail] id:227 修复成功 | 6.953199928442427e+18 → 6953199928442427392
[set_detail] id:228 修复成功 | 6.926695729434624e+18 → 6926695729434624000
[set_detail] id:311 修复成功 | 6.926662901879307e+18 → 6926662901879307264
[set_detail] id:315 修复成功 | 6.952819202200442e+18 → 6952819202200441856
[set_detail] id:244 修复成功 | 6.926743019102372e+18 → 6926743019102371840
[set_detail] id:272 修复成功 | 6.952854904621176e+18 → 6952854904621175808
[set_detail] id:275 修复成功 | 6.926588452782506e+18 → 6926588452782505984
[set_detail] id:210 修复成功 | 5.116571460981007e+18 → 5116571460981007360
[set_detail] id:383 修复成功 | 3.7361772753871334e+18 → 3736177275387133440
[set_detail] id:222 修复成功 | 6.952682366114469e+18 → 6952682366114468864
[set_detail] id:241 修复成功 | 6.95308965925212e+18 → 6953089659252119552
[set_detail] id:366 修复成功 | 6.925987943355023e+18 → 6925987943355023360
[set_detail] id:240 修复成功 | 6.92655003968566e+18 → 6926550039685659648
[set_detail] id:259 修复成功 | 6.953261211278513e+18 → 6953261211278513152
[set_detail] id:335 修复成功 | 6.953162284749952e+18 → 6953162284749952000
[set_detail] id:260 修复成功 | 6.926739082581148e+18 → 6926739082581147648
[set_detail] id:334 修复成功 | 6.953162243325368e+18 → 6953162243325368320
[set_detail] id:326 修复成功 | 6.953198900613748e+18 → 6953198900613747712
[set_detail] id:217 修复成功 | 3.3048671552230047e+18 → 3304867155223004672
[set_detail] id:291 修复成功 | 6.92675932638914e+18 → 6926759326389140480
[set_detail] id:256 修复成功 | 6.926580362233872e+18 → 6926580362233872384
[set_detail] id:359 修复成功 | 6.9259692738019e+18 → 6925969273801900032
[set_detail] id:231 修复成功 | 6.953101275019548e+18 → 6953101275019547648
[set_detail] id:393 修复成功 | 6.953084099168049e+18 → 6953084099168049152
[set_detail] id:361 修复成功 | 6.953218164795447e+18 → 6953218164795447296
[set_detail] id:237 修复成功 | 6.92658255311749e+18 → 6926582553117490176
[set_detail] id:233 修复成功 | 6.926535316949336e+18 → 6926535316949336064
[set_detail] id:226 修复成功 | 6.926656515332734e+18 → 6926656515332733952
[set_detail] id:302 修复成功 | 6.952713599201121e+18 → 6952713599201121280
[set_detail] id:206 修复成功 | 3.3040016418030075e+18 → 3304001641803007488
[set_detail] id:232 修复成功 | 6.926594238111448e+18 → 6926594238111448064
[set_detail] id:229 修复成功 | 6.953096661492962e+18 → 6953096661492962304
[set_detail] id:372 修复成功 | 6.926534382773895e+18 → 6926534382773895168
[set_detail] id:266 修复成功 | 6.926732683408276e+18 → 6926732683408276480
[set_detail] id:235 修复成功 | 6.926216223727517e+18 → 6926216223727516672
[set_detail] id:255 修复成功 | 6.926669537771617e+18 → 6926669537771617280
[set_detail] id:303 修复成功 | 6.953198566715364e+18 → 6953198566715364352
[set_detail] id:243 修复成功 | 6.952916282970216e+18 → 6952916282970216448
[set_detail] id:236 修复成功 | 6.953194387741481e+18 → 6953194387741480960
[set_detail] id:274 修复成功 | 6.952618410194114e+18 → 6952618410194113536
[set_detail] id:313 修复成功 | 6.953134928802353e+18 → 6953134928802353152
[set_detail] id:213 修复成功 | 5.117095369625013e+18 → 5117095369625013248
[set_detail] id:368 修复成功 | 6.953189940747573e+18 → 6953189940747573248
[set_detail] id:312 修复成功 | 6.926691728942924e+18 → 6926691728942923776
[set_detail] id:254 修复成功 | 6.926255624735849e+18 → 6926255624735849472
[set_detail] id:209 修复成功 | 3.3049909944310134e+18 → 3304990994431013376
[set_detail] id:370 修复成功 | 6.92605699784242e+18 → 6926056997842419712
[set_detail] id:321 修复成功 | 6.926708529115725e+18 → 6926708529115724800
[set_detail] id:262 修复成功 | 6.953209586542254e+18 → 6953209586542254080
[set_detail] id:371 修复成功 | 6.926314216205812e+18 → 6926314216205811712
[set_detail] id:261 修复成功 | 6.926720393897737e+18 → 6926720393897737216
[set_detail] id:214 修复成功 | 5.117489784237021e+18 → 5117489784237021184
[set_detail] id:355 修复成功 | 6.943123497194428e+18 → 6943123497194428416
[set_detail] id:276 修复成功 | 6.952765553907275e+18 → 6952765553907274752
[set_detail] id:212 修复成功 | 3.303552327112013e+18 → 3303552327112012800
[set_detail] id:263 修复成功 | 6.953162325600179e+18 → 6953162325600179200
[set_detail] id:373 修复成功 | 3.7361682562512584e+18 → 3736168256251258368
[set_detail] id:304 修复成功 | 6.953178921897302e+18 → 6953178921897302016
[set_detail] id:379 修复成功 | 6.926127858410618e+18 → 6926127858410617856
[set_detail] id:346 修复成功 | 3.7366633062183905e+18 → 3736663306218390528
[set_detail] id:257 修复成功 | 6.926617651922304e+18 → 6926617651922304000
[set_detail] id:378 修复成功 | 6.926352822351135e+18 → 6926352822351134720
[set_detail] id:283 修复成功 | 6.953273420185016e+18 → 6953273420185016320
[set_detail] id:284 修复成功 | 6.953268931894974e+18 → 6953268931894974464
[set_detail] id:308 修复成功 | 6.926609756186903e+18 → 6926609756186902528
[set_detail] id:282 修复成功 | 6.95325834039716e+18 → 6953258340397160448
[set_detail] id:384 修复成功 | 6.952606581732218e+18 → 6952606581732217856
[set_detail] id:281 修复成功 | 6.926723958437936e+18 → 6926723958437936128
[set_detail] id:268 修复成功 | 6.953235408104527e+18 → 6953235408104526848
[set_detail] id:280 修复成功 | 6.926710772501872e+18 → 6926710772501871616
[set_detail] id:286 修复成功 | 6.925889596570632e+18 → 6925889596570632192
[set_detail] id:264 修复成功 | 6.926331914377723e+18 → 6926331914377722880
[set_detail] id:253 修复成功 | 6.926355330023652e+18 → 6926355330023652352
[set_detail] id:290 修复成功 | 6.953237169615411e+18 → 6953237169615411200
[set_detail] id:325 修复成功 | 6.953266978977748e+18 → 6953266978977747968
[set_detail] id:288 修复成功 | 6.926576579782475e+18 → 6926576579782474752
[set_detail] id:322 修复成功 | 6.92673656822232e+18 → 6926736568222319616
[set_detail] id:336 修复成功 | 6.926734127089877e+18 → 6926734127089876992
[set_detail] id:377 修复成功 | 6.926484093365944e+18 → 6926484093365944320
